05.05.2020;15;17
06.05.2020;24;19
07.05.2020;21;19
08.05.2020;15;25
09.05.2020;14;16
10.05.2020;14;12
11.05.2020;16;23
12.05.2020;20;15
13.05.2020;20;23
14.05.2020;17;13
15.05.2020;18;15
16.05.2020;24;28
17.05.2020;17;21
18.05.2020;21;19
19.05.2020;17;18
20.05.2020;25;10
21.05.2020;10;14
22.05.2020;16;20
23.05.2020;20;17
24.05.2020;24;11
25.05.2020;19;22
26.05.2020;15;16
27.05.2020;21;15
28.05.2020;20;14
29.05.2020;18;15
30.05.2020;13;12
31.05.2020;27;8
01.06.2020;19;20
02.06.2020;17;22
03.06.2020;17;15
04.06.2020;16;16
05.06.2020;20;20
06.06.2020;16;16
07.06.2020;29;14
08.06.2020;16;22
09.06.2020;13;19
10.06.2020;28;15
11.06.2020;23;23
12.06.2020;15;16
13.06.2020;25;13
14.06.2020;14;17
15.06.2020;18;18
16.06.2020;13;18
17.06.2020;21;23
18.06.2020;18;14
19.06.2020;15;20
20.06.2020;19;23
21.06.2020;21;17
22.06.2020;15;15
23.06.2020;14;18
24.06.2020;15;26
25.06.2020;15;21
26.06.2020;16;18
27.06.2020;8;22
28.06.2020;15;10
29.06.2020;21;20
30.06.2020;17;13
01.07.2020;20;22
02.07.2020;23;24
03.07.2020;22;17
04.07.2020;21;23
05.07.2020;14;24
06.07.2020;14;24
07.07.2020;19;20
08.07.2020;21;23
09.07.2020;15;15
10.07.2020;19;33
11.07.2020;12;21
12.07.2020;17;25
13.07.2020;16;23
14.07.2020;16;14
15.07.2020;18;17
16.07.2020;12;20
17.07.2020;13;27
18.07.2020;10;16
19.07.2020;18;18
20.07.2020;10;15
21.07.2020;15;11
22.07.2020;20;16
23.07.2020;19;19
24.07.2020;23;29
25.07.2020;14;18
26.07.2020;18;26
27.07.2020;16;16
28.07.2020;14;20
29.07.2020;19;17
30.07.2020;25;25
31.07.2020;18;18
01.08.2020;12;17
02.08.2020;19;12
03.08.2020;18;18
04.08.2020;10;21
05.08.2020;22;15
06.08.2020;20;24
07.08.2020;15;24
08.08.2020;17;16
09.08.2020;23;20
10.08.2020;12;21
11.08.2020;19;16
12.08.2020;17;18
13.08.2020;23;15
14.08.2020;14;23
15.08.2020;19;21
16.08.2020;21;19
17.08.2020;15;9
18.08.2020;12;15
19.08.2020;24;23
20.08.2020;17;13
21.08.2020;27;17
22.08.2020;20;22
23.08.2020;14;27
24.08.2020;13;16
25.08.2020;14;26
26.08.2020;20;17
27.08.2020;17;22
28.08.2020;12;22
29.08.2020;29;16
30.08.2020;15;19
31.08.2020;21;13
01.09.2020;23;22
02.09.2020;21;21
03.09.2020;20;26
04.09.2020;23;15
05.09.2020;18;26
06.09.2020;17;10
07.09.2020;15;11
08.09.2020;16;25
09.09.2020;19;20
10.09.2020;17;19
11.09.2020;23;25
12.09.2020;18;17
13.09.2020;15;20
14.09.2020;16;24
15.09.2020;18;26
16.09.2020;17;19
17.09.2020;19;26
18.09.2020;11;20
19.09.2020;16;20
20.09.2020;14;20
21.09.2020;25;16
22.09.2020;24;18
23.09.2020;17;16
24.09.2020;20;15
25.09.2020;16;15
26.09.2020;14;16
27.09.2020;18;28
28.09.2020;9;17
29.09.2020;24;18
30.09.2020;14;26
01.10.2020;16;24
02.10.2020;19;25
03.10.2020;29;25
04.10.2020;23;23
05.10.2020;18;14
06.10.2020;23;21
07.10.2020;24;18
08.10.2020;12;16
09.10.2020;16;19
10.10.2020;16;20
11.10.2020;14;22
12.10.2020;16;17
13.10.2020;21;22
14.10.2020;23;16
15.10.2020;21;24
16.10.2020;14;20
17.10.2020;17;27
18.10.2020;17;21
19.10.2020;24;20
20.10.2020;10;17
21.10.2020;31;15
22.10.2020;18;20
23.10.2020;20;19
24.10.2020;24;21
25.10.2020;14;27
26.10.2020;12;18
27.10.2020;13;23
28.10.2020;17;23
29.10.2020;17;21
30.10.2020;23;23
31.10.2020;17;18
01.11.2020;20;27
02.11.2020;17;25
03.11.2020;15;26
04.11.2020;23;37
05.11.2020;25;22
06.11.2020;21;34
07.11.2020;25;31
08.11.2020;20;25
09.11.2020;21;23
10.11.2020;16;44
11.11.2020;22;31
12.11.2020;19;26
13.11.2020;18;41
14.11.2020;15;31
15.11.2020;15;39
16.11.2020;19;33
17.11.2020;15;33
18.11.2020;17;41
19.11.2020;22;38
20.11.2020;25;39
21.11.2020;15;51
22.11.2020;18;45
23.11.2020;23;52
24.11.2020;17;45
25.11.2020;19;55
26.11.2020;14;52
27.11.2020;19;48
28.11.2020;24;51
29.11.2020;14;47
30.11.2020;23;46
01.12.2020;19;51
02.12.2020;19;63
03.12.2020;21;48
04.12.2020;18;43
05.12.2020;16;43
06.12.2020;14;41
07.12.2020;20;55
08.12.2020;13;49
09.12.2020;25;46
10.12.2020;24;35
11.12.2020;19;
12.12.2020;18;
13.12.2020;16;
14.12.2020;20;
15.12.2020;20;
16.12.2020;24;
17.12.2020;25;
18.12.2020;18;
19.12.2020;20;
20.12.2020;20;
21.12.2020;19;
22.12.2020;25;
23.12.2020;30;
24.12.2020;25;
25.12.2020;14;
26.12.2020;20;
27.12.2020;13;
28.12.2020;29;
29.12.2020;16;
30.12.2020;27;
31.12.2020;;
